device_id,country,first_game_ver,game_ver_num,network_name,demographic,play_time,days_since_release
077B97E508D901AA29EC0BC4E8D,VN,0.12.0,120,network C,F 25-34,23.38097517,4
077BBF6608D901192795AD264D8,US,0.12.0,120,network C,F 25-34,65.23036103,7
077BBF6608D901192795AD264D8,US,0.12.0,120,network C,F 25-34,65.23036103,6
077BBF6608D901192795AD264D8,US,0.12.0,120,network C,F 25-34,65.23036103,5
077BBF6608D901192795AD264D8,US,0.12.0,120,network C,F 25-34,65.23036103,4
077BCB2308D9002310841E8409C,GB,0.12.0,120,network C,F 25-34,43.39735015,7
077BCB2308D9002310841E8409C,GB,0.12.0,120,network C,F 25-34,43.39735015,6
077BCB2308D9002310841E8409C,GB,0.12.0,120,network C,F 25-34,43.39735015,5
077BCB2308D9002310841E8409C,GB,0.12.0,120,network C,F 25-34,43.39735015,4
077BCB2308D9002310841E8409C,GB,0.12.0,120,network C,F 25-34,43.39735015,3
077BCB2308D9002310841E8409C,GB,0.12.0,120,network C,F 25-34,43.39735015,2
077BE96508D903F40D8FBF100D7,DE,0.12.0,120,network C,F 25-34,77.24422308,7
077BEC8208D90036F3EE04927C0,UA,0.12.0,120,network C,F 25-34,42.32812304,7
077BEC8208D90036F3EE04927C0,UA,0.12.0,120,network C,F 25-34,42.32812304,6
077BEC8208D90036F3EE04927C0,UA,0.12.0,120,network C,F 25-34,42.32812304,5
077BEC8208D90036F3EE04927C0,UA,0.12.0,120,network C,F 25-34,42.32812304,4
077BEC8208D90036F3EE04927C0,UA,0.12.0,120,network C,F 25-34,42.32812304,3
077BEC8208D90036F3EE04927C0,UA,0.12.0,120,network C,F 25-34,42.32812304,2
